label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
9,13887.0,15339.0,"(70.12990566717073, 324.63793475912723, 122.83725786706992)",0.9053393311167612,472.327754688,354.1734611675872,0.8281272703710639,19.35580323090314,16.515134357414297,10.858675807512013,0.657498484269801,0.8532394218105359,0.5610036265596687,0.4786704099593855,0.3688590341328436,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.36791079536184007,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",24.917895993691396,5,52
10,16327.0,19038.0,"(82.26649108838122, 369.97684816561525, 139.50787039872603)",0.8576005882970901,555.317581248,407.31961806659547,0.8021268960296258,20.25494224202696,18.188919823482323,11.428169302987932,0.6283039022599846,0.8979990960301112,0.5642163362616573,0.5066657599283896,0.354499325792031,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.4447246271416533,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",23.11897469930567,8,52
11,18568.0,21151.0,"(84.91792330891857, 306.1026497199483, 104.6824105988798)",0.8778781145099522,631.538975232,440.22621988928347,0.8086147472995366,21.026928029653487,18.383025427723314,12.179512993761426,0.6625412689357207,0.8742611094591861,0.5792340648422402,0.506401816165531,0.3837664723313734,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.4615058437273328,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",29.07136291409246,4,52
12,13443.0,14887.0,"(93.29003942572342, 256.1187234992189, 174.42847578665476)",0.9030026197353396,457.226327232,377.54045621351315,0.7602237754197123,24.41563291810783,16.504899610326373,8.558402070721778,0.5185370570425749,0.6759972049745854,0.35052960123652777,0.23695703069674875,0.18176258783149643,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.514493920415971,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",23.807742669401517,4,52
13,1785.0,2109.0,"(78.44089635854341, 60.226890756302524, 370.80728291316524)",0.8463726884779517,60.711819840000004,89.74478217590772,0.832384051894423,10.066962161630888,7.331678037498677,6.263387458904865,0.8542911222874324,0.7282910097191541,0.6221725440448235,0.45312267032193926,0.5315164809084791,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.4205120022692621,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",105.02290792606867,0,52
14,16909.0,18057.0,"(90.28274883198297, 335.2216571056834, 377.97699449997043)",0.9364235476546492,575.112695616,389.51429356004815,0.8586101705496202,22.640513494996718,15.1994647717414,11.981883358734864,0.7883095581767713,0.6713392244880091,0.5292231274428787,0.35528824395862096,0.41719164977142487,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.4954604356454618,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",61.86207921160687,4,52
15,14639.0,15851.0,"(91.8630370926976, 302.9629756130883, 213.45515404057653)",0.923537947132673,497.90494713600003,358.95582579168547,0.8463319685927297,22.087683753507363,13.94791472204655,11.752629758938873,0.8426083750255704,0.6314792840073927,0.5320897333597798,0.3360036438497182,0.4483432655940731,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5054622600803645,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",12.617381180282276,5,52
16,22913.0,24225.0,"(93.4402304368699, 411.02094880635445, 113.5199668310566)",0.9458410732714139,779.322088512,464.4597527809331,0.8817538439580477,22.12755298179109,17.563015817389502,14.29017639302653,0.8136516268964202,0.7937170382934897,0.6458091595029062,0.5125897333834546,0.5254636732941493,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5154444964358854,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",37.05111263975882,6,52
17,20695.0,22528.0,"(98.17637110413143, 329.0276395264557, 204.4877506644117)",0.9186345880681818,703.88297568,462.87485965341455,0.8267118675346306,25.40966438456761,16.27008180880332,12.65012003650327,0.7775080780269107,0.6403107716245495,0.4978467973857316,0.31877666698486856,0.387079906587233,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5454200702793128,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",6.633999337369179,6,52
18,21696.0,22892.0,"(95.07923119469027, 406.84416482300884, 81.25271939528024)",0.947754674121964,737.929211904,450.64711029740715,0.8763091285696993,23.546378445890664,16.53549818190467,13.372580773024744,0.8087195575189134,0.7022522898756204,0.5679251611348555,0.398826744884933,0.45929218501683794,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5258179189537359,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",43.712066769470624,4,52
19,22873.0,24247.0,"(96.85030385170288, 328.17177458138417, 409.3029335898221)",0.9433331958592815,777.961599552,466.9975379524539,0.8759412404003065,22.43853903164009,17.757510727889006,13.881586111375302,0.7817304082814726,0.7913844436506998,0.6186492842426676,0.4895894196252872,0.4836169575540613,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5370272395677397,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",71.73492899038877,5,52
20,24048.0,26471.0,"(103.2627245508982, 278.17776946107784, 413.9684381237525)",0.9084658683087152,817.925962752,506.5558474049392,0.8349608657140922,24.400904668629654,17.613730067018746,14.52547918698869,0.8246679795659679,0.7218474194386468,0.5952844529433767,0.42970454618912307,0.490912027075847,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5776121807018874,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",74.78276282113237,4,52
21,22496.0,24035.0,"(99.17114153627311, 287.67265291607396, 381.0020448079659)",0.9359683794466404,765.1389911040001,463.9500434324103,0.8719798731253618,21.346733498930494,18.53912787740435,13.702244854712395,0.7390986752625408,0.8684761009609827,0.6418895357174389,0.5574657212275368,0.4744197055136465,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5517160856726147,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",63.76837978921534,5,52
22,17341.0,18678.0,"(96.93339484458797, 312.03829075601175, 69.06262614612767)",0.9284184602205804,589.805976384,417.81901221079,0.8140205567031608,22.03269348832181,19.462270040015202,9.900176962209242,0.5086856230981321,0.883335941215311,0.4493402936620855,0.39691843122796255,0.22857294726459565,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.537553131927772,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",39.157307690454026,5,52
23,14732.0,15875.0,"(104.826568015205, 263.7172142275319, 146.00237578061362)",0.928,501.068083968,376.67448549527165,0.8099329757912429,25.891153047316216,12.704248420416747,11.180025634505562,0.8800225927996153,0.49067912878193054,0.4318087191433308,0.2118795261096909,0.38000142861399483,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5875099241468671,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",24.520941333638035,3,52
24,15466.0,16704.0,"(101.91562136298978, 275.017522306996, 204.3845208845209)",0.9258860153256705,526.033056384,373.7605665731669,0.8431393060826232,19.49980012106088,17.458207198041322,11.296740389483576,0.6470733369890915,0.8953018538474904,0.5793259581816155,0.518671604341974,0.37486638096498087,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5690862111581632,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",17.60057993951709,5,52
25,17124.0,18214.0,"(102.3399906563887, 311.06604765241764, 356.1849451062836)",0.9401559240144943,582.425323776,379.4908663325423,0.8887432119184451,17.9334109801347,17.513234229197653,13.158377002827429,0.7513390633975586,0.9765701710955887,0.7337353176929532,0.7165440247382835,0.5512840063771336,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.5717720927619537,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",54.67058098653603,5,52
26,14575.0,15705.0,"(111.62716981132075, 289.01241852487135, 93.31389365351629)",0.9280483922317733,495.7281648,365.18873604142817,0.8294606994155997,21.953614823729247,16.399955285495192,9.842406509854358,0.6001483747068137,0.7470275586583031,0.4483273751899795,0.3349129045678555,0.2690629455568381,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.6305517076665871,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",33.060707193434006,4,52
27,26817.0,29387.0,"(111.34802550620874, 382.2075549091994, 114.84442704254764)",0.9125463640385204,912.105811008,539.0429509148184,0.8437703011412073,22.27475076053697,20.53104649612271,14.553622607057848,0.7088592688057231,0.9217183490329556,0.6533685949403193,0.602221822638373,0.4631463844700174,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.6287849715582832,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",29.9343363278967,9,52
28,25700.0,28505.0,"(118.78233463035019, 377.7743968871595, 80.60105058365758)",0.9015962111910191,874.1141568,539.634027646794,0.8192760010835006,23.612250543387493,18.379839105642834,14.993673359463372,0.8157673891095234,0.7784026800778644,0.634995522002975,0.49428221616455825,0.5180086390806058,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.6758375609515835,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",38.789496144351695,7,52
29,14149.0,15054.0,"(116.39614107004029, 349.7100855184112, 150.42794543784012)",0.9398830875514813,481.23895737600003,344.41907185916784,0.8622584330806957,20.579532624113362,14.64471479323316,11.407605992468186,0.7789571974279257,0.7116155192015253,0.5543180304834384,0.39446131306523896,0.4317900195091466,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.6607350700635461,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",14.576579079930712,8,52
30,18626.0,19679.0,"(119.68307741866208, 320.6923655105766, 445.64791152152907)",0.9464911834950963,633.511684224,401.7200265106696,0.8879674807761657,19.779267654375644,17.180321329254255,13.184210939651578,0.7674018830603481,0.8686024998227657,0.666567193994916,0.5789819310038304,0.511524919857951,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.6815384646750765,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",83.44600818296762,4,52
31,18134.0,19444.0,"(125.72830043013124, 340.4865997573619, 61.65093195103121)",0.9326270314750051,616.777670016,437.3545027016173,0.8011914088996236,23.911708358234765,19.174240813057054,9.598476119210723,0.500592237929674,0.8018766591578049,0.40141323135137597,0.32188390089778046,0.2009443478167673,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7197993698109573,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",41.59851170574927,6,52
32,25777.0,28985.0,"(129.55875392792024, 328.76463513985334, 160.40443030608682)",0.8893220631361048,876.733098048,563.6899941403717,0.7858784864328012,25.36155863940913,22.828730926169253,11.188149364746659,0.4900907282551283,0.9001312281610274,0.44114596913462095,0.397089262995433,0.2162015492800007,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.744042746379242,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",10.997553612858859,7,52
33,29722.0,31702.0,"(133.54525267478635, 170.35657089024966, 12.812933180808828)",0.9375433726578765,1010.911321728,498.2503079893672,0.9776391594625146,28.29072305280078,18.106917413892685,15.029058763429889,0.8300175242362743,0.6400302099065687,0.5312362902630732,0.3400072743670616,0.4409354304286187,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7692737511062427,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",76.41787809530676,0,52
34,17597.0,18754.0,"(135.61942376541455, 353.4858782747059, 366.94402454963915)",0.9383064946144822,598.513105728,403.99432785953076,0.8501416625555944,21.755190170360752,17.894752207188205,10.984798210220564,0.6138558434918167,0.822550943800436,0.5049277034216065,0.4153287590004291,0.3099528212862561,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7824014162368009,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",59.11010082321318,4,52
35,14898.0,16040.0,"(130.35420861860652, 262.7926567324473, 176.85508121895558)",0.9288029925187032,506.714113152,365.5593922421066,0.8408170536450089,20.926193515066085,16.132315791957414,10.912694350225912,0.6764493387655054,0.7709149674231361,0.5214849199578115,0.402020530080933,0.3527581292816441,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7490772697380159,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",21.85595018448445,6,52
36,26962.0,28812.0,"(139.18826496550702, 313.3432979749277, 120.23751947184927)",0.9357906427877274,917.037583488,527.0147168342709,0.8661360960772481,24.5693292099475,18.56782141954298,14.472230434760005,0.779425335248416,0.7557317198560447,0.5890364491066595,0.4451535287412733,0.4591099318184946,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8049890187690317,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",24.307854844936593,9,52
37,18939.0,20357.0,"(133.34199271344843, 297.89899149902317, 207.0784624320186)",0.9303433708306725,644.157510336,413.11738542678944,0.8731161785066469,20.55401289088692,16.346578277056786,13.74381193157898,0.8407760754964289,0.7952986292182587,0.668668060321817,0.531790791775973,0.5622001075671867,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7679872956547369,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",13.273691062217376,6,52
38,17874.0,19254.0,"(135.92710081682893, 333.6678975047555, 193.27940024616763)",0.9283265814895606,607.934491776,397.03401504584184,0.8740996205058357,19.354859182276847,16.995861510657214,13.274998178000509,0.7810723904567269,0.8781185825531732,0.6858741803792797,0.6022788630844725,0.5357173856213924,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.7843487393470184,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",8.757198000369844,7,52
39,18043.0,20127.0,"(142.01080751537992, 278.102477415064, 390.27789170315356)",0.8964574949073384,613.682557632,418.648144911743,0.8341883874824739,23.626658320855697,14.720228309238319,12.952705270477768,0.879925568976993,0.623034713980034,0.5482241751912995,0.3415626921872513,0.48239646928214697,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8228532121226577,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",68.03789826308909,5,52
40,13972.0,14850.0,"(140.909604924134, 287.393429716576, 429.16139421700547)",0.9408754208754209,475.21879372800004,332.7819952587583,0.8849526652257793,19.3108984761765,14.25247401636108,12.258742005811673,0.8601132681764085,0.738053386482462,0.6348095103360963,0.46852330887482935,0.5460080826046454,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8158835754692024,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",79.65300983534433,5,52
41,14468.0,15681.0,"(141.83999170583357, 301.153649433232, 74.52972076306331)",0.922645239461769,492.08885683200003,358.2541545897386,0.8413730094882278,21.392349713617335,15.974087898633606,10.281500012950062,0.6436361235892237,0.7467196503647878,0.4806157411686925,0.35888521820529945,0.30934165258177887,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.82177209940401,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",39.10056594822584,5,52
42,17887.0,19776.0,"(148.78414490971096, 279.75758931067253, 149.07966679711524)",0.9044801779935275,608.376650688,429.1281971274566,0.8091184372758025,23.671131586324123,17.836004198756445,10.602614512104878,0.5944501018251672,0.753491827533125,0.4479132936014975,0.3374990061721736,0.2662621029902562,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8657224361374112,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",23.294936110763498,6,52
43,15350.0,16307.0,"(145.90527687296418, 338.7367426710098, 411.2811074918567)",0.941313546329797,522.0876384000001,350.8760307041558,0.8936333403226351,17.699475932598286,16.11201178886004,12.964767695696935,0.8046647349563676,0.9103101046729577,0.7324944391047687,0.6667970895338214,0.5894124436992518,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8475017523605328,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",73.25954930793888,6,52
44,19022.0,20656.0,"(150.93444432762064, 348.58211544527387, 139.27284197245294)",0.9208946553059644,646.980524928,428.1120400073164,0.8449950300058858,21.605501962099805,17.781081174953925,12.304042357136883,0.6919738027217439,0.8229885705106669,0.5694865307327982,0.46868090585286454,0.39406976026998775,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8793319261241812,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",21.849145664435614,7,52
45,19542.0,21218.0,"(152.67500767577525, 307.6460955889878, 153.61702998669531)",0.9210104628145914,664.666881408,446.66556872702876,0.824589261497415,23.04387247048866,19.054571738300403,10.922984694179188,0.5732474518030536,0.8268823637477949,0.47400820795930915,0.3919490274332499,0.2717239973464059,20240305_P013T_D005,P013T_D005,20240305,40x,0.324,0.324,0.324,52,0.8903481498466788,"(110.42513080729043, 326.2094644936586, 188.32408909122523)",18.708666527618572,7,52
